studentId,academicYear,firstName,lastName,dateOfBirth,yearGroup,Class,keyStage,phonicsCheckResult,ks1ReadingScore,ks1ReadingGrade,ks1MathsScore,ks1MathsGrade,ks1GPSScore,ks1GPSGrade,readingScore,readingGrade,mathsScore,mathsGrade,gpsScore,gpsGrade,writingScore,writingGrade,scienceScore,scienceGrade,mtcScore,attendance_autumnTerm,attendance_springTerm,attendance_summerTerm,parentContactName,parentContactEmail,parentContactPhone
1271,2019/20,Pamela,Nikayin,2009-04-30,6,6B,KS2,WES,85,BES,106,WES,112,WES,81,WT,111,GDS,100,EXS,109,GDS,105,GDS,18,99,93,96,Schanita Nikayin,SchanitaNikayin@mail.co.uk,7397151042
1272,2019/20,Dawn,Gameron,2008-12-09,6,6B,KS2,WES,114,WES,112,WES,91,BES,113,GDS,112,GDS,116,GDS,108,GDS,111,GDS,20,100,98,94,Armando Gameron,ArmandoGameron@mail.co.uk,7293104322
1273,2019/20,Penelope,Zurilla,2009-07-16,6,6B,KS2,WES,85,BES,115,WES,115,WES,82,WT,113,GDS,100,EXS,107,GDS,117,GDS,22,94,99,93,Christelle Zurilla,ChristelleZurilla@mail.co.uk,7810096335
1274,2019/20,Asusena,Higgins,2009-05-18,6,6B,KS2,WES,92,BES,88,BES,115,WES,83,WT,115,GDS,100,EXS,106,GDS,118,GDS,8,98,95,84,Risa Higgins,RisaHiggins@mail.co.uk,7227051226
1275,2019/20,Luke,Hershfield,2009-02-10,6,6B,KS2,WES,107,WES,85,BES,111,WES,114,GDS,116,GDS,100,EXS,105,GDS,116,GDS,7,99,100,73,Raffie Hershfield,RaffieHershfield@mail.co.uk,7324673500
1276,2019/20,Erick,Judy,2009-08-17,6,6B,KS2,WES,101,WES,96,BES,85,BES,115,GDS,91,WT,117,GDS,104,GDS,101,GDS,7,96,95,99,Graham Judy,GrahamJudy@mail.co.uk,7701181581
1277,2019/20,Whitney,Friends,2008-11-21,6,6B,KS2,BES,111,WES,107,WES,89,BES,116,GDS,114,GDS,99,WT,103,GDS,111,GDS,18,95,99,94,Lauire Friends,LauireFriends@mail.co.uk,7138136540
1278,2019/20,Rossana,Cerbone,2009-04-04,6,6B,KS2,WES,107,WES,97,BES,102,WES,117,GDS,92,WT,100,EXS,102,GDS,119,GDS,5,99,98,96,Sjoerd Cerbone,SjoerdCerbone@mail.co.uk,7819794105
1279,2019/20,Ginger,Corbin,2008-10-12,6,6B,KS2,BES,101,WES,93,BES,92,BES,118,GDS,93,WT,87,WT,101,GDS,104,GDS,10,81,97,96,Ravi Corbin,RaviCorbin@mail.co.uk,7173606089
1280,2019/20,Marcie,Mather,2008-11-11,6,6B,KS2,BES,115,WES,98,BES,107,WES,119,GDS,94,WT,100,EXS,100,EXS,100,EXS,8,97,93,95,Arielle Mather,ArielleMather@mail.co.uk,7195702527
1281,2019/20,Slava,Clifton,2009-04-12,6,6B,KS2,BES,87,BES,115,WES,94,BES,84,WT,115,GDS,88,WT,99,WT,97,WT,19,99,95,96,Costanza Clifton,CostanzaClifton@mail.co.uk,7196038063
1282,2019/20,Sunayna,Mclellan,2008-11-10,6,6B,KS2,BES,88,BES,115,WES,105,WES,85,WT,116,GDS,103,GDS,117,GDS,113,GDS,23,96,82,97,Leyla Mclellan,LeylaMclellan@mail.co.uk,7579035287
1283,2019/20,Aquilino,Juarez,2008-09-22,6,6B,KS2,WES,115,WES,106,WES,93,BES,120,GDS,117,GDS,90,WT,116,GDS,112,GDS,15,74,94,98,Tania Juarez,TaniaJuarez@mail.co.uk,7572132558
1284,2019/20,Yigit,Bicicleta,2009-06-22,6,6B,KS2,WES,87,BES,94,BES,105,WES,86,WT,95,WT,104,GDS,115,GDS,111,GDS,10,100,94,96,Adams Bicicleta,AdamsBicicleta@mail.co.uk,7296329063
1285,2019/20,Ilaria,Zurilla,2009-01-24,6,6B,KS2,BES,107,WES,98,BES,102,WES,95,WT,96,WT,105,GDS,114,GDS,115,GDS,5,97,99,94,Zoe Zurilla,ZoeZurilla@mail.co.uk,7847295992
1286,2019/20,Mayalla,Ufberg,2009-08-18,6,6B,KS2,WES,86,BES,91,BES,109,WES,87,WT,97,WT,106,GDS,113,GDS,113,GDS,11,96,83,95,Branden Ufberg,BrandenUfberg@mail.co.uk,7295776138
1287,2019/20,Danny,Kaz,2008-09-16,6,6B,KS2,WES,104,WES,102,WES,103,WES,96,WT,99,WT,107,GDS,112,GDS,110,GDS,18,96,97,100,Pedi Kaz,PediKaz@mail.co.uk,7756885810
1288,2019/20,Dalia,Ashtiani,2009-05-04,6,6B,KS2,BES,90,BES,98,BES,110,WES,88,WT,98,WT,108,GDS,111,GDS,111,GDS,5,100,73,94,Maile Ashtiani,MaileAshtiani@mail.co.uk,7765204323
1289,2019/20,Jones,Zornes,2008-10-10,6,6B,KS2,WES,96,BES,108,WES,88,BES,89,WT,98,WT,100,EXS,90,WT,97,WT,21,93,96,97,Jaques Zornes,JaquesZornes@mail.co.uk,7254477025
1290,2019/20,Dominic,Carreras,2009-08-18,6,6B,KS2,BES,89,BES,91,BES,85,BES,90,WT,99,WT,93,WT,90,WT,95,WT,12,82,99,95,Cittone Carreras,CittoneCarreras@mail.co.uk,7571958781
1291,2020/21,Tawnie,Douglas,2014-10-05,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,93,93,96,Laima Ashlegh,LaimaAshlegh@email.co.uk,7416576733
1292,2020/21,Bria,Ashlegh,2015-07-22,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,100,97,96,Gayle Exline,Gayle Exline@email.co.uk,7382641829
1293,2020/21,Dina,Exline,2015-06-18,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,95,99,97,Sheehan Nicole,Sheehanan Nicole@email.co.uk,7368685632
1294,2020/21,Gyöngyi,Nicole,2014-09-09,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,94,97,85,Caren Wagner,Caren Wagner@email.co.uk,7720939232
1295,2020/21,Mya,Wagner,2015-06-24,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,97,83,100,Salome Lockwood,SalomeLockwood@email.co.uk,7975004044
1296,2020/21,Carla,Lockwood,2014-12-29,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,95,94,97,Modelo Boulos,Modeloo Boulos@email.co.uk,7119714119
1297,2020/21,Ollie,Boulos,2015-02-06,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,99,81,99,Parker Estuardo,ParkerEstuardo@email.co.uk,7859760296
1298,2020/21,Vibeke,Estuardo,2015-04-21,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,98,94,74,Pyzikiewicz Lucentini,Pyzikiewiczicz Lucentini@email.co.uk,7622043112
1299,2020/21,Summer,Lucentini,2014-11-14,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,94,85,93,Tawnie Weyn,Tawnienie Weyn@email.co.uk,7824883306
1300,2020/21,Jaye,Weyn,2014-11-20,1,1A,KS1,BES,,,,,,,,,,,,,,,,,,99,95,93,Rocco Bicicleta,Roccocicleta@email.co.uk,7277929943
1301,2020/21,Leandro,Bicicleta,2015-02-06,1,1A,KS1,BES,,,,,,,,,,,,,,,,,,100,93,97,Desiree Smith,Desireeree Smith@email.co.uk,7981139498
1302,2020/21,Beatrice,Smith,2015-04-19,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,94,82,96,Fern Kastner,Fernastner@email.co.uk,7371744756
1303,2020/21,Toni,Kastner,2015-06-24,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,93,99,95,Dawn Christopherson,Dawnherson@email.co.uk,7556928502
1304,2020/21,Audrey,Christopherson,2015-07-10,1,1A,KS1,BES,,,,,,,,,,,,,,,,,,100,95,100,Bjorn Fink,Bjornrn Fink@email.co.uk,7219225920
1305,2020/21,Humbeto,Fink,2015-06-04,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,97,94,98,Golden Slocum,Goldenn Slocum@email.co.uk,7576395587
1306,2020/21,Mehdi,Slocum,2014-12-30,1,1A,KS1,BES,,,,,,,,,,,,,,,,,,100,97,85,Aida Szkolnik,Aidakolnik@email.co.uk,7253748536
1307,2020/21,Zuzana,Szkolnik,2015-03-29,1,1A,KS1,BES,,,,,,,,,,,,,,,,,,99,93,94,Reddin Armantrout,Reddinmantrout@email.co.uk,7266708696
1308,2020/21,Dezza,Armantrout,2015-02-21,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,99,94,73,Jasson Rowland,Jasson Rowland@email.co.uk,7344869177
1309,2020/21,Elyssa,Rowland,2014-10-20,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,100,94,100,Ruby Naegele,Rubyaegele@email.co.uk,7966584806
1310,2020/21,Cahuich,Naegele,2015-08-18,1,1A,KS1,BES,,,,,,,,,,,,,,,,,,70,94,94,Ginny Friend,Ginny Friend@email.co.uk,7706241720
1311,2020/21,Gingi,Friend,2014-11-06,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,94,97,70,Nickola Tranent,Nickolaa Tranent@email.co.uk,7142660800
1312,2020/21,Adele,Tranent,2015-07-29,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,94,96,82,Francesc Levin,Francesccesc Levin@email.co.uk,7618239053
1313,2020/21,Tré,Levin,2014-12-20,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,80,96,94,Sureli Watts,Surelili Watts@email.co.uk,7881870089
1314,2020/21,Farrokh,Watts,2015-06-02,1,1A,KS1,BES,,,,,,,,,,,,,,,,,,99,97,99,Ariana Barnett,Ariana Barnett@email.co.uk,7765454793
1315,2020/21,Bigler,Barnett,2015-07-17,1,1A,KS1,WES,,,,,,,,,,,,,,,,,,97,94,99,Muy Orozco,Muyrozco@email.co.uk,7372957643
1316,2020/21,Sloan,Orozco,2015-05-06,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,99,96,96,Tilo Mena,Tiloo Mena@email.co.uk,7937198909
1317,2020/21,Christinne,Mena,2014-11-24,1,1B,KS1,BES,,,,,,,,,,,,,,,,,,94,80,96,Markus Ricardo,Markus Ricardo@email.co.uk,7351551559
1318,2020/21,Emanuele,Ricardo,2014-12-30,1,1B,KS1,BES,,,,,,,,,,,,,,,,,,93,94,81,Sholeh O'hare,Sholehh O'hare@email.co.uk,7765710526
1319,2020/21,Beatrice,O'hare,2015-04-10,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,98,94,96,Empleado Garry,Empleadoeado Garry@email.co.uk,7995282563
1320,2020/21,Christelle,Garry,2015-01-22,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,95,93,93,Una Stern,UnaStern@email.co.uk,7551715978
1321,2020/21,Arthur2,Stern,2015-06-17,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,100,95,98,Cash Pequeno,Cashequeno@email.co.uk,7879338838
1322,2020/21,Mikaela,Pequeno,2014-09-06,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,99,99,99,Delaney Ruotolo.,Delaney Ruotolo.@email.co.uk,7708855824
1323,2020/21,Gary,Ruotolo.,2015-07-01,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,97,100,94,Beverly Sosa,Beverlyerly Sosa@email.co.uk,7451158527
1324,2020/21,Lashana,Sosa,2015-07-19,1,1B,KS1,BES,,,,,,,,,,,,,,,,,,95,94,97,Nuria Cascio,Nuria Cascio@email.co.uk,7220139915
1325,2020/21,Wardley,Cascio,2015-04-29,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,93,96,95,Royer York,Royerer York@email.co.uk,7644859410
1326,2020/21,Ramiro,York,2014-11-28,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,98,94,94,Caitlyn Castañeda,CaitlynCastañeda@email.co.uk,7552786074
1327,2020/21,Noma,Castañeda,2015-06-30,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,96,94,83,Jessica Brunet,Jessicaca Brunet@email.co.uk,7122203566
1328,2020/21,Nerijus,Brunet,2014-09-05,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,93,97,98,Surrie Sirma,Surrieie Sirma@email.co.uk,7898430867
1329,2020/21,Nolan,Sirma,2015-05-25,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,93,100,98,Christine Marcela,Christineine Marcela@email.co.uk,7214682464
1330,2020/21,Wardley,Marcela,2015-08-26,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,95,98,94,Bener Kowkobany,Benerwkobany@email.co.uk,7358713656
1331,2020/21,Sanuel,Kowkobany,2014-09-10,1,1B,KS1,BES,,,,,,,,,,,,,,,,,,93,98,96,Alejandra Pottinger,Alejandraa Pottinger@email.co.uk,7519531007
1332,2020/21,Kellie,Pottinger,2015-03-23,1,1B,KS1,BES,,,,,,,,,,,,,,,,,,96,98,96,Jehu Vernau,JehuVernau@email.co.uk,7660630354
1333,2020/21,Kristen,Vernau,2014-10-16,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,99,100,94,Randy Anna,Randydy Anna@email.co.uk,7616547734
1334,2020/21,Miriam,Anna,2015-03-16,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,99,70,95,Mala O'hare,MalaO'hare@email.co.uk,7979898536
1335,2020/21,Danielle,O'hare,2015-07-28,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,97,99,100,Estin Herbert,EstinHerbert@email.co.uk,7469486252
1336,2020/21,Susan,Herbert,2015-06-11,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,95,81,95,Grave Dennis,Grave Dennis@email.co.uk,7155998772
1337,2020/21,Juan,Dennis,2015-02-22,1,1B,KS1,BES,,,,,,,,,,,,,,,,,,99,98,80,Luz Saigin,Luzaigin@email.co.uk,7529024216
1338,2020/21,Constantino,Saigin,2014-12-29,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,94,97,93,Ivy Orlando,Ivylando@email.co.uk,7870750235
1339,2020/21,Shlomit,Orlando,2015-06-18,1,1B,KS1,WES,,,,,,,,,,,,,,,,,,96,96,98,Whitney Schoendorf,Whitneychoendorf@email.co.uk,7789009048
1001,2020/21,Melinda,Schoendorf,2014-02-16,2,2A,KS1,WES,106,WES,99,BES,112,WES,,,,,,,,,,,,95,96,98,Roland Schoendorf,RolandSchoendorf@mail.co.uk,7227373372
1002,2020/21,Zuzana,Ricky,2014-04-04,2,2A,KS1,WES,103,WES,93,BES,113,WES,,,,,,,,,,,,73,100,73,Welch Ricky,WelchRicky@mail.co.uk,7543553253
1003,2020/21,Tba,Valdes,2013-09-15,2,2A,KS1,WES,86,BES,97,BES,106,WES,,,,,,,,,,,,83,96,98,Frederique Valdes,FrederiqueValdes@mail.co.uk,7484680043
1004,2020/21,Ingrid,Klopp,2013-12-13,2,2A,KS1,WES,112,WES,104,WES,98,BES,,,,,,,,,,,,97,93,93,Tata Klopp,TataKlopp@mail.co.uk,7212077147
1005,2020/21,Gayle,Flugal,2013-09-25,2,2A,KS1,WES,93,BES,98,BES,96,BES,,,,,,,,,,,,96,98,97,Robb Flugal,RobbFlugal@mail.co.uk,7678603321
1006,2020/21,Bret,Hiley,2014-01-19,2,2A,KS1,WES,92,BES,115,WES,100,WES,,,,,,,,,,,,97,99,98,Bracelet Hiley,BraceletHiley@mail.co.uk,7800421365
1007,2020/21,M'lissa,Gosling,2014-05-13,2,2A,KS1,WES,115,WES,92,BES,90,BES,,,,,,,,,,,,93,85,100,Alec Gosling,AlecGosling@mail.co.uk,7451424784
1008,2020/21,Harcemo,Velasquez,2014-01-26,2,2A,KS1,BES,115,WES,109,WES,99,BES,,,,,,,,,,,,93,96,99,Hotels Velasquez,HotelsVelasquez@mail.co.uk,7243589843
1009,2020/21,Twyla,Staba,2014-06-30,2,2A,KS1,WES,102,WES,104,WES,95,BES,,,,,,,,,,,,98,73,98,Rosario Staba,RosarioStaba@mail.co.uk,7576584585
1010,2020/21,Amelie,Simpson,2014-05-08,2,2A,KS1,BES,91,BES,102,WES,113,WES,,,,,,,,,,,,96,95,98,Ihar Simpson,IharSimpson@mail.co.uk,7668243003
1011,2020/21,Gael,Paneri,2013-11-12,2,2A,KS1,BES,97,BES,98,BES,101,WES,,,,,,,,,,,,96,97,98,Auten Paneri,AutenPaneri@mail.co.uk,7370487801
1012,2020/21,Seren,Pattanyus,2014-03-15,2,2A,KS1,BES,99,BES,98,BES,108,WES,,,,,,,,,,,,94,93,72,Musa Pattanyus,MusaPattanyus@mail.co.uk,7263665819
1013,2020/21,Ducros,Frianela,2013-10-20,2,2A,KS1,BES,111,WES,92,BES,98,BES,,,,,,,,,,,,99,96,93,Estefany Frianela,EstefanyFrianela@mail.co.uk,7539886598
1014,2020/21,Micaela,Residencia,2014-07-29,2,2A,KS1,WES,100,WES,98,BES,98,BES,,,,,,,,,,,,93,96,99,Martinat Residencia,MartinatResidencia@mail.co.uk,7621227607
1015,2020/21,Lona,Limonchi,2013-12-16,2,2A,KS1,WES,104,WES,88,BES,91,BES,,,,,,,,,,,,96,98,99,Kristan Limonchi,KristanLimonchi@mail.co.uk,7194491087
1016,2020/21,Kim,Roberts,2014-02-09,2,2A,KS1,BES,111,WES,115,WES,94,BES,,,,,,,,,,,,73,95,97,Solomon Roberts,SolomonRoberts@mail.co.uk,7518089253
1017,2020/21,Miller,Watson,2013-11-12,2,2A,KS1,WES,96,BES,101,WES,101,WES,,,,,,,,,,,,95,94,98,Angy Watson,AngyWatson@mail.co.uk,7163282313
1018,2020/21,Lyla,Room,2013-09-30,2,2A,KS1,WES,108,WES,114,WES,87,BES,,,,,,,,,,,,97,99,95,Kirishna Room,KirishnaRoom@mail.co.uk,7326110904
1019,2020/21,Caryn,Rosso,2013-10-14,2,2A,KS1,BES,115,WES,115,WES,85,BES,,,,,,,,,,,,100,100,95,Shadia Rosso,ShadiaRosso@mail.co.uk,7904404489
1020,2020/21,Julio,Obiols,2013-12-14,2,2A,KS1,WES,100,WES,96,BES,86,BES,,,,,,,,,,,,71,98,72,Caroti Obiols,CarotiObiols@mail.co.uk,7419079715
1021,2020/21,Benito,Deakin,2014-04-16,2,2A,KS1,BES,97,BES,101,WES,110,WES,,,,,,,,,,,,97,97,98,Eyal Deakin,EyalDeakin@mail.co.uk,7822287541
1022,2020/21,Nikeeta,Monserrat,2013-11-21,2,2A,KS1,WES,110,WES,113,WES,108,WES,,,,,,,,,,,,98,100,98,Noma Monserrat,NomaMonserrat@mail.co.uk,7207954033
1023,2020/21,Comision,Heimann,2014-01-30,2,2A,KS1,WES,85,BES,94,BES,88,BES,,,,,,,,,,,,100,97,85,Roman Heimann,RomanHeimann@mail.co.uk,7183141374
1024,2020/21,Esmeralda,Wolfson,2014-01-15,2,2A,KS1,WES,103,WES,87,BES,94,BES,,,,,,,,,,,,99,83,71,Jasmine Wolfson,JasmineWolfson@mail.co.uk,7546311862
1025,2020/21,Mayka,Reserva,2014-04-19,2,2A,KS1,WES,114,WES,87,BES,108,WES,,,,,,,,,,,,94,98,96,Saam Reserva,SaamReserva@mail.co.uk,7209081438
1026,2020/21,Jeri,Silveira,2014-06-10,2,2B,KS1,WES,85,BES,115,WES,113,WES,,,,,,,,,,,,97,97,99,Silk Silveira,SilkSilveira@mail.co.uk,7947163138
1027,2020/21,Jenora,Joseph,2013-12-09,2,2B,KS1,WES,86,BES,96,BES,99,BES,,,,,,,,,,,,98,99,97,Febe Joseph,FebeJoseph@mail.co.uk,7791362202
1028,2020/21,Chiara,Minzer,2014-05-14,2,2B,KS1,WES,98,BES,97,BES,99,BES,,,,,,,,,,,,84,95,99,Talita Minzer,TalitaMinzer@mail.co.uk,7732367218
1029,2020/21,Apryl,Kusumgar,2013-09-22,2,2B,KS1,WES,99,BES,110,WES,97,BES,,,,,,,,,,,,97,100,93,Mullane Kusumgar,MullaneKusumgar@mail.co.uk,7880548782
1030,2020/21,Trinity,Biskay,2014-01-24,2,2B,KS1,WES,100,WES,90,BES,86,BES,,,,,,,,,,,,71,95,71,Hayden Biskay,HaydenBiskay@mail.co.uk,7680779094
1031,2020/21,Erika,Kruidbos,2014-06-01,2,2B,KS1,WES,103,WES,102,WES,113,WES,,,,,,,,,,,,93,96,99,Franco Kruidbos,FrancoKruidbos@mail.co.uk,7123541074
1032,2020/21,Greening,Conroy,2013-11-30,2,2B,KS1,WES,112,WES,94,BES,92,BES,,,,,,,,,,,,99,98,94,Taso Conroy,TasoConroy@mail.co.uk,7548685959
1033,2020/21,Rosario,Pettengell,2013-09-20,2,2B,KS1,BES,87,BES,86,BES,109,WES,,,,,,,,,,,,83,74,100,Aylee Pettengell,AyleePettengell@mail.co.uk,7938344353
1034,2020/21,Madelene,Wilfred,2014-08-18,2,2B,KS1,WES,91,BES,110,WES,104,WES,,,,,,,,,,,,94,96,81,Wardrobe Wilfred,WardrobeWilfred@mail.co.uk,7242903983
1035,2020/21,Kathlenn,Guie,2013-12-13,2,2B,KS1,BES,98,BES,101,WES,98,BES,,,,,,,,,,,,93,96,96,General Guie,GeneralGuie@mail.co.uk,7263072474
1036,2020/21,Naomi,Nahon,2013-11-14,2,2B,KS1,BES,89,BES,87,BES,96,BES,,,,,,,,,,,,99,98,97,Romane Nahon,RomaneNahon@mail.co.uk,7633964843
1037,2020/21,Fay,Lyall,2013-09-28,2,2B,KS1,BES,115,WES,104,WES,101,WES,,,,,,,,,,,,94,99,99,Aparna Lyall,AparnaLyall@mail.co.uk,7528165250
1038,2020/21,Etzel,Eason,2014-03-18,2,2B,KS1,BES,90,BES,88,BES,102,WES,,,,,,,,,,,,95,75,97,Rolf Eason,RolfEason@mail.co.uk,7694071774
1039,2020/21,Lizzimore,Foster,2014-08-20,2,2B,KS1,WES,103,WES,100,WES,96,BES,,,,,,,,,,,,99,98,97,Nicola Foster,NicolaFoster@mail.co.uk,7674043557
1040,2020/21,Elie,Biersack,2013-09-07,2,2B,KS1,WES,113,WES,86,BES,101,WES,,,,,,,,,,,,100,93,96,Severo Biersack,SeveroBiersack@mail.co.uk,7635951673
1041,2020/21,Donny,Malvarosa,2014-04-02,2,2B,KS1,BES,97,BES,96,BES,87,BES,,,,,,,,,,,,97,99,100,Teryl Malvarosa,TerylMalvarosa@mail.co.uk,7140826813
1042,2020/21,Testing,Ducong,2014-01-18,2,2B,KS1,WES,97,BES,103,WES,88,BES,,,,,,,,,,,,93,95,93,Janick Ducong,JanickDucong@mail.co.uk,7157437599
1043,2020/21,Mcmullan,Broadribb,2014-01-18,2,2B,KS1,WES,109,WES,95,BES,92,BES,,,,,,,,,,,,94,94,75,Arnold Broadribb,ArnoldBroadribb@mail.co.uk,7264269669
1044,2020/21,Aiden,Steve,2013-10-09,2,2B,KS1,BES,92,BES,110,WES,102,WES,,,,,,,,,,,,100,74,95,Mairi Steve,MairiSteve@mail.co.uk,7169715610
1045,2020/21,Dexelle,Hueber,2014-03-18,2,2B,KS1,WES,103,WES,95,BES,109,WES,,,,,,,,,,,,95,100,93,Ihar Hueber,IharHueber@mail.co.uk,7821273276
1046,2020/21,Nidhi,Labelle,2013-11-01,2,2B,KS1,BES,86,BES,102,WES,93,BES,,,,,,,,,,,,96,97,98,Elly Labelle,EllyLabelle@mail.co.uk,7200850939
1047,2020/21,Iklaas,Mantice,2014-07-09,2,2B,KS1,WES,107,WES,99,BES,105,WES,,,,,,,,,,,,98,95,97,Tara Mantice,TaraMantice@mail.co.uk,7729288347
1048,2020/21,Amity,Sparaco,2013-12-22,2,2B,KS1,WES,108,WES,114,WES,102,WES,,,,,,,,,,,,98,99,97,Deciga Sparaco,DecigaSparaco@mail.co.uk,7730726296
1049,2020/21,Marko,Leuschen,2014-06-10,2,2B,KS1,WES,106,WES,99,BES,93,BES,,,,,,,,,,,,96,93,93,Andersson Leuschen,AnderssonLeuschen@mail.co.uk,7143314165
1050,2020/21,Devin,Fleishman,2013-07-06,3,3A,KS2,WES,87,BES,105,WES,96,BES,,,,,,,,,,,,95,98,93,Mayra Fleishman,MayraFleishman@mail.co.uk,7378195016
1051,2020/21,Agostina,Con,2013-06-04,3,3A,KS2,WES,113,WES,101,WES,101,WES,,,,,,,,,,,,100,99,95,Thea Con,TheaCon@mail.co.uk,7240230279
1052,2020/21,Bracelet,Mendy,2013-03-16,3,3A,KS2,WES,85,BES,91,BES,102,WES,,,,,,,,,,,,98,99,94,Henrietta Mendy,HenriettaMendy@mail.co.uk,7539453988
1053,2020/21,Lucrecia,Zurilla,2013-08-15,3,3A,KS2,WES,89,BES,92,BES,87,BES,,,,,,,,,,,,96,99,98,Charlene Zurilla,CharleneZurilla@mail.co.uk,7287662923
1054,2020/21,Sarrah,Kent,2012-09-16,3,3A,KS2,WES,85,BES,101,WES,106,WES,,,,,,,,,,,,95,98,99,Niv Kent,NivKent@mail.co.uk,7170815220
1055,2020/21,Aylee,Mctamany,2013-05-07,3,3A,KS2,WES,96,BES,103,WES,85,BES,,,,,,,,,,,,94,100,99,Chanler Mctamany,ChanlerMctamany@mail.co.uk,7169832629
1056,2020/21,Gerald,Wren,2012-10-09,3,3A,KS2,WES,95,BES,97,BES,104,WES,,,,,,,,,,,,73,96,96,Liz Wren,LizWren@mail.co.uk,7535706576
1057,2020/21,Cee,Meginness,2013-08-29,3,3A,KS2,WES,114,WES,91,BES,95,BES,,,,,,,,,,,,80,100,100,Francesc Meginness,FrancescMeginness@mail.co.uk,7468763820
1058,2020/21,Shira,Fabrizio,2013-04-15,3,3A,KS2,WES,99,BES,101,WES,99,BES,,,,,,,,,,,,98,94,100,Giacomo Fabrizio,GiacomoFabrizio@mail.co.uk,7950427058
1059,2020/21,Christina,Hindley,2012-09-27,3,3A,KS2,BES,95,BES,85,BES,92,BES,,,,,,,,,,,,85,96,72,Lizabeth Hindley,LizabethHindley@mail.co.uk,7660333274
1060,2020/21,Rene,Sherine,2013-08-15,3,3A,KS2,WES,85,BES,93,BES,93,BES,,,,,,,,,,,,94,94,97,Rafaela Sherine,RafaelaSherine@mail.co.uk,7985548230
1061,2020/21,Analise,Zurilla,2013-02-06,3,3A,KS2,BES,114,WES,90,BES,91,BES,,,,,,,,,,,,98,85,95,Joseph Zurilla,JosephZurilla@mail.co.uk,7891929349
1062,2020/21,Jade,Rebak,2013-01-04,3,3A,KS2,BES,88,BES,112,WES,91,BES,,,,,,,,,,,,81,93,95,Frankum Rebak,FrankumRebak@mail.co.uk,7318584043
1063,2020/21,Angele,Kaesmann,2012-12-13,3,3A,KS2,BES,100,WES,98,BES,85,BES,,,,,,,,,,,,94,100,94,Kasha Kaesmann,KashaKaesmann@mail.co.uk,7824582025
1064,2020/21,Carla,Navellou,2013-05-12,3,3A,KS2,BES,90,BES,115,WES,85,BES,,,,,,,,,,,,71,94,96,Chrissy Navellou,ChrissyNavellou@mail.co.uk,7311398653
1065,2020/21,Marietta,Friadnar,2013-02-14,3,3A,KS2,WES,98,BES,87,BES,111,WES,,,,,,,,,,,,97,93,95,Hayden Friadnar,HaydenFriadnar@mail.co.uk,7486469280
1066,2020/21,Kait,Viu,2013-04-03,3,3A,KS2,WES,93,BES,105,WES,108,WES,,,,,,,,,,,,95,96,94,Krag Viu,KragViu@mail.co.uk,7864603731
1067,2020/21,Liviana,Danna,2013-06-06,3,3A,KS2,BES,89,BES,113,WES,92,BES,,,,,,,,,,,,97,80,97,Yossi Danna,YossiDanna@mail.co.uk,7437427433
1068,2020/21,Nicolena,Armstrong,2013-05-06,3,3A,KS2,WES,112,WES,96,BES,99,BES,,,,,,,,,,,,100,71,98,Room Armstrong,RoomArmstrong@mail.co.uk,7106790441
1069,2020/21,Jared,Scarff,2012-09-03,3,3A,KS2,WES,103,WES,95,BES,96,BES,,,,,,,,,,,,82,95,94,Antony Scarff,AntonyScarff@mail.co.uk,7452778674
